contrast,left_condition,right_condition,task_id,family,delta_h20,delta_valid_vocab,delta_semantic_step
C1,procedural_prose,controlled_nl,digit_sum,digit_aggregate,0.15416878844401025,0.159408908878178,0.13224750345848915
C1,procedural_prose,controlled_nl,factorial_iterative,factorial_product,0.10794794907614225,0.13104226212136072,0.07875289355445048
C1,procedural_prose,controlled_nl,fibonacci_first_n,fibonacci,0.21589013454195882,0.20534605717936305,0.21456952445066357
C1,procedural_prose,controlled_nl,fibonacci_nth,fibonacci,0.3018401687910493,0.36423353451321017,0.31635819110321617
C1,procedural_prose,controlled_nl,filter_mapping_by_value,dictionary_transform,0.027479349965083055,0.048353859669652444,0.19235513175002938
C1,procedural_prose,controlled_nl,filter_negative,sign_filter,0.06890276236558213,0.09245278403122759,0.2623074982660057
C1,procedural_prose,controlled_nl,filter_nonnegative,sign_filter,0.03806906007417421,0.06763845888428655,0.20477448816108124
C1,procedural_prose,controlled_nl,first_even_index,first_match_index,0.1846475634319707,0.20152483522379444,0.27246018641297204
C1,procedural_prose,controlled_nl,first_negative_index,first_match_index,0.16583750231496336,0.18676592485687926,0.24516947352267504
C1,procedural_prose,controlled_nl,flatten_lists,flatten_one_level,0.08012607989223042,0.09814216199947162,0.18083554856449258
C1,procedural_prose,controlled_nl,flatten_pairs,flatten_one_level,-0.12353561940937796,-0.12818124711645196,-0.06900869025590439
C1,procedural_prose,controlled_nl,frequency_map_chars,frequency_map,0.021695012277698822,0.026706899690534913,0.08764693636937493
C1,procedural_prose,controlled_nl,frequency_map_items,frequency_map,0.07133836746201677,0.09192304677736668,0.12141974182437887
C1,procedural_prose,controlled_nl,gcd_list,gcd_family,0.170212552897267,0.19857130498148606,0.1171215296957997
C1,procedural_prose,controlled_nl,gcd_two,gcd_family,0.24078450618690667,0.27804169557382,0.282220738134168
C1,procedural_prose,controlled_nl,group_by_first_character,grouping,0.11254855938779607,0.1426732782461898,0.1759872007271936
C1,procedural_prose,controlled_nl,group_by_length,grouping,0.11140622251734367,0.14101996665592126,0.1615455788814163
C1,procedural_prose,controlled_nl,insertion_sort_ascending,insertion_sort,0.1274755527916001,0.13917498209615603,0.1590574381384482
C1,procedural_prose,controlled_nl,insertion_sort_descending,insertion_sort,0.13213171717433575,0.14876773017756234,0.16270732994541864
C1,procedural_prose,controlled_nl,integer_to_binary,base_conversion,0.0808405583259238,0.062098396423899804,0.27454121338109144
C1,procedural_prose,controlled_nl,invert_unique_map,dictionary_transform,0.1295925572176872,0.16647113056663543,0.26687090266014424
C1,procedural_prose,controlled_nl,is_nondecreasing,monotonicity,0.20658977324953742,0.23092283263283137,0.1459869549189336
C1,procedural_prose,controlled_nl,is_prime,primality,0.07155135439859239,0.09137315436339793,0.06977274282329798
C1,procedural_prose,controlled_nl,is_strictly_increasing,monotonicity,0.2078915914860686,0.2258617214296582,0.11760848268709034
C1,procedural_prose,controlled_nl,is_subset,set_relation,0.12011049373706306,0.10680877441821701,0.16625678750552686
C1,procedural_prose,controlled_nl,keep_letters,string_filter,-0.05731851471244781,-0.054811300526612095,0.08012837347881435
C1,procedural_prose,controlled_nl,lcm_list,lcm_family,0.21280332887171716,0.2504374457018926,0.18303872321786802
C1,procedural_prose,controlled_nl,lcm_two,lcm_family,0.1827303927583968,0.2111192675024826,0.20716027911032853
C1,procedural_prose,controlled_nl,least_frequent,mode_selection,0.1361604439814043,0.15943396930082576,0.14635320429530252
C1,procedural_prose,controlled_nl,linear_first_index,linear_search,0.15534469436877568,0.1708017319725823,0.26322130599416665
C1,procedural_prose,controlled_nl,linear_last_index,linear_search,0.18008335752557186,0.21152094547407418,0.2052863858122131
C1,procedural_prose,controlled_nl,list_divisors,divisors,0.05041502514372609,0.036048174659146115,0.14924173803527296
C1,procedural_prose,controlled_nl,list_palindrome,palindrome_test,0.09605049931757376,0.09844381128287188,0.1413022361457108
C1,procedural_prose,controlled_nl,main_diagonal_sum,diagonal_aggregate,0.1335566001001957,0.15556369457810965,0.10728911380596923
C1,procedural_prose,controlled_nl,matrix_column_sums,matrix_aggregate,-0.04281750271907986,-0.03182556561661376,-0.03506533631700942
C1,procedural_prose,controlled_nl,matrix_contains,matrix_search,0.06886474036791806,0.08630643829294332,0.09291642700051211
C1,procedural_prose,controlled_nl,matrix_find_position,matrix_search,0.15623694749960798,0.17070531874520073,0.14574862244419567
C1,procedural_prose,controlled_nl,matrix_row_sums,matrix_aggregate,0.06224692757126865,0.07955976677863114,0.10446005402995368
C1,procedural_prose,controlled_nl,merge_sorted_ascending,merge_sorted,0.07030391610855774,0.07889920944846562,0.11382822305593548
C1,procedural_prose,controlled_nl,merge_sorted_descending,merge_sorted,0.07332934957085563,0.08504563605643234,0.13854014037217416
C1,procedural_prose,controlled_nl,minmax_normalize,bounded_numeric_transform,0.1029692209918125,0.14601436695062742,0.13043310209757508
C1,procedural_prose,controlled_nl,most_frequent,mode_selection,0.18230189408514763,0.21552627825149623,0.2171142903278131
C1,procedural_prose,controlled_nl,moving_average_three,sliding_window,0.05729648716177893,0.0695649429331624,0.04102583462328513
C1,procedural_prose,controlled_nl,numeric_palindrome,numeric_reverse,0.10571207589381079,0.11026809366984319,0.13622160882143802
C1,procedural_prose,controlled_nl,ordered_intersection,ordered_intersection,-0.0010618598306033622,-0.0389752321576734,0.09255247310526038
C1,procedural_prose,controlled_nl,ordered_unique_intersection,ordered_intersection,-0.004032673543714171,-0.03927376626943113,-0.042996149940120465
C1,procedural_prose,controlled_nl,partition_by_sign,partition,0.048079859177327045,0.08157599711964653,0.10697219757941584
C1,procedural_prose,controlled_nl,partition_by_threshold,partition,0.05536736852326812,0.0630038648260623,0.18053889851013555
C1,procedural_prose,controlled_nl,product_one_to_n,factorial_product,0.05550036811197645,0.06657501014066214,0.015320290536438241
C1,procedural_prose,controlled_nl,remove_digits,string_filter,-0.009714282898817483,-0.001923245869271284,0.12941551143698488
C1,procedural_prose,controlled_nl,reverse_integer,numeric_reverse,0.18697683255103906,0.19243585347775766,0.21001701657032243
C1,procedural_prose,controlled_nl,reverse_list,reverse_sequence,0.09099501449260289,0.11294817757205422,0.1948893042996543
C1,procedural_prose,controlled_nl,reverse_string,reverse_sequence,0.19777097360336177,0.2186565463905234,0.2963596430592477
C1,procedural_prose,controlled_nl,rotate_left_one,rotation,0.1669246140405009,0.19425870948089108,0.20725468352660065
C1,procedural_prose,controlled_nl,rotate_matrix_clockwise,matrix_transform,0.007819181225126703,-0.0019610451503035975,0.05263114225358834
C1,procedural_prose,controlled_nl,rotate_right_one,rotation,0.07524955120761834,0.09319521046168522,0.08966332109174502
C1,procedural_prose,controlled_nl,running_product,cumulative_scan,0.09442188691255304,0.11714127434067612,0.044272457558748535
C1,procedural_prose,controlled_nl,running_sum,cumulative_scan,0.04519767918913842,0.06575678198801804,-0.024324848062049598
C1,procedural_prose,controlled_nl,scan_max,scan_extremum,0.2542220687775218,0.27367453725143,0.2604086798591483
C1,procedural_prose,controlled_nl,scan_min,scan_extremum,0.2542047399709351,0.27263758329211046,0.2704153874391444
C1,procedural_prose,controlled_nl,selection_sort_ascending,selection_sort,0.09677454301722838,0.11208608222067662,0.16939167706705954
C1,procedural_prose,controlled_nl,selection_sort_descending,selection_sort,0.11122166485722762,0.1295536741315001,0.18149871124983047
C1,procedural_prose,controlled_nl,square_values,element_transform,0.009539749936802067,0.043123782327389115,0.0697168376511158
C1,procedural_prose,controlled_nl,string_palindrome,palindrome_test,0.05634223420264772,0.07079929541604396,0.07289149942153517
C1,procedural_prose,controlled_nl,sum_negative,sign_sum,0.01671976640994305,0.030440632911096,0.08998507738874084
C1,procedural_prose,controlled_nl,sum_positive,sign_sum,0.010309122342461396,0.025972631411448233,0.047829190704613944
C1,procedural_prose,controlled_nl,transpose_matrix,matrix_transform,0.06619675640761552,0.0869976809077515,0.14054439921069056
C1,procedural_prose,controlled_nl,window_sum_three,sliding_window,0.04925370460322731,0.06588397201904883,0.0361227716847643
C2,controlled_nl,pseudocode,absolute_values,element_transform,0.16086852703106008,0.1844557150729781,0.1825806689127341
C2,controlled_nl,pseudocode,adjacent_differences,adjacent_transform,0.13737691661784157,0.14480014356131343,0.18011838371047179
C2,controlled_nl,pseudocode,adjacent_sums,adjacent_transform,0.10468320656045926,0.11436749538512614,0.14308349589019254
C2,controlled_nl,pseudocode,anti_diagonal_sum,diagonal_aggregate,0.00917600799823326,0.010007583173918366,-0.07806327563327142
C2,controlled_nl,pseudocode,are_disjoint,set_relation,-0.046614953436452944,-0.02832345831154215,-0.021325696389120297
C2,controlled_nl,pseudocode,binary_search_exact,binary_search,0.016736833732287626,0.02073815107191923,-0.044670886328948556
C2,controlled_nl,pseudocode,binary_search_insertion,binary_search,0.012021836166739408,0.014494570895825787,0.042805296977631524
C2,controlled_nl,pseudocode,binary_to_integer,base_conversion,0.06512175815199461,0.06472846831666518,0.10778223480278348
C2,controlled_nl,pseudocode,bubble_sort_ascending,bubble_sort,0.03591742924234062,0.042423402907218105,0.052212816203462964
C2,controlled_nl,pseudocode,bubble_sort_descending,bubble_sort,0.02604475103956383,0.029908078945444838,0.015603205215729776
C2,controlled_nl,pseudocode,chunks_fixed_size,chunking,0.1678857820206644,0.21867163913551535,0.23150018591613747
C2,controlled_nl,pseudocode,chunks_pairs,chunking,0.1373060941485334,0.1669884832456891,0.17092294328870838
C2,controlled_nl,pseudocode,clamp_values,bounded_numeric_transform,0.09772333264373717,0.12395778858488321,0.09607805101766426
C2,controlled_nl,pseudocode,contains_target,membership_test,-0.02290464633163608,-0.02131291365860205,-0.06557360501925569
C2,controlled_nl,pseudocode,contains_zero,membership_test,-0.011088147754254207,-0.010514362309900438,-0.025028125796245304
C2,controlled_nl,pseudocode,count_above,threshold_count,0.17214100472288646,0.19107952961838742,0.13091614722695216
C2,controlled_nl,pseudocode,count_below,threshold_count,0.17732325644394037,0.20179380227625304,0.1414819274073571
C2,controlled_nl,pseudocode,count_character,char_count,0.17244079055124206,0.17404438417563345,0.17242535445122015
C2,controlled_nl,pseudocode,count_digits,digit_count,0.18715626953047163,0.1860025913464966,0.21275879446466237
C2,controlled_nl,pseudocode,count_divisors,divisors,0.06592607844930565,0.06589161845239089,0.12186113421417474
C2,controlled_nl,pseudocode,count_equal_neighbors,adjacent_analysis,0.05234730905757817,0.052011038545919874,0.02443109260995202
C2,controlled_nl,pseudocode,count_even,parity_count,0.12527173753865062,0.13229684643283823,0.14253709537775927
C2,controlled_nl,pseudocode,count_even_digits,digit_count,0.06898752594547147,0.06850602943272197,0.07941729589563162
C2,controlled_nl,pseudocode,count_increases,adjacent_analysis,0.03362256944264935,0.03679392053163438,0.0277412458028167
C2,controlled_nl,pseudocode,count_odd,parity_count,0.11799259738713952,0.12391368807167547,0.11853637064327249
C2,controlled_nl,pseudocode,count_primes_up_to,primality,0.059351399380487835,0.06763604926075778,0.037046510083060646
C2,controlled_nl,pseudocode,count_unique_words,word_count,0.05780923740205546,0.033960044135201706,-0.07055260346925118
C2,controlled_nl,pseudocode,count_vowels,char_count,0.11445082178191879,0.11253147539806735,0.14015702478053563
C2,controlled_nl,pseudocode,count_words,word_count,0.08070038039780536,0.07160872867340606,0.03744199385088254
C2,controlled_nl,pseudocode,dedupe_first,deduplication,0.13853922242421052,0.14769430248555843,0.16162055444335605
C2,controlled_nl,pseudocode,dedupe_last,deduplication,0.09625148891774038,0.09590322967660547,0.13485067765773456
C2,controlled_nl,pseudocode,digit_product,digit_aggregate,0.07583537134510296,0.07356873203856656,0.05864154115670622
C2,controlled_nl,pseudocode,digit_sum,digit_aggregate,0.0849449389206888,0.0836255420432169,0.13835199699396664
C2,controlled_nl,pseudocode,factorial_iterative,factorial_product,0.17407397273820135,0.18182096195835235,0.2408073403982683
C2,controlled_nl,pseudocode,fibonacci_first_n,fibonacci,0.10432538024094434,0.14588305394159568,0.02847431589763716
C2,controlled_nl,pseudocode,fibonacci_nth,fibonacci,0.0427405059245608,0.036508928834807164,0.08740484327817133
C2,controlled_nl,pseudocode,filter_mapping_by_value,dictionary_transform,-0.0934439141222071,-0.10822065231127476,-0.07624166318036196
C2,controlled_nl,pseudocode,filter_negative,sign_filter,0.1405624143084543,0.14676433096776487,0.11894306931957266
C2,controlled_nl,pseudocode,filter_nonnegative,sign_filter,0.14482973793132975,0.14918355992057808,0.13131090127916217
C2,controlled_nl,pseudocode,first_even_index,first_match_index,-0.03239175624498236,-0.03314901357847061,-0.06677659618061194
C2,controlled_nl,pseudocode,first_negative_index,first_match_index,-0.018329654352989277,-0.017175573786849085,-0.06888806556444776
C2,controlled_nl,pseudocode,flatten_lists,flatten_one_level,0.13358417199172123,0.14091126421438932,0.10261417687401658
C2,controlled_nl,pseudocode,flatten_pairs,flatten_one_level,0.1309124582974458,0.16126048239283164,0.15157438217603597
C2,controlled_nl,pseudocode,frequency_map_chars,frequency_map,0.08298867580550806,0.07760444127194766,0.11502159377943444
C2,controlled_nl,pseudocode,frequency_map_items,frequency_map,0.11716096770288748,0.11728668338694648,0.1239617062047309
C2,controlled_nl,pseudocode,gcd_list,gcd_family,0.04284106418876596,0.0462141167172849,0.046817108039367145
C2,controlled_nl,pseudocode,gcd_two,gcd_family,0.07840451898267076,0.09118438990485833,0.14112491631913265
C2,controlled_nl,pseudocode,group_by_first_character,grouping,-0.015024277055297297,-0.035008826691210415,0.023405819889318502
C2,controlled_nl,pseudocode,group_by_length,grouping,0.04279723390179768,0.023371978517098657,0.069264279445104
C2,controlled_nl,pseudocode,insertion_sort_ascending,insertion_sort,0.039541034646025874,0.049037043834814,-0.041259374617905464
C2,controlled_nl,pseudocode,insertion_sort_descending,insertion_sort,0.04461275374293497,0.05117152842751771,-0.03795697127996778
C2,controlled_nl,pseudocode,integer_to_binary,base_conversion,0.1218021584969583,0.14261329164795394,0.07658721768160837
C2,controlled_nl,pseudocode,invert_unique_map,dictionary_transform,-0.01979793949853287,-0.026116613258385546,0.0663004622574977
C2,controlled_nl,pseudocode,is_nondecreasing,monotonicity,-0.020000774665438592,-0.01580231156057621,-0.07084160468416123
C2,controlled_nl,pseudocode,is_prime,primality,0.09062937513679467,0.09248275076467549,0.13232193591978483
C2,controlled_nl,pseudocode,is_strictly_increasing,monotonicity,0.0002777812322958262,0.002728890300752629,-0.048563364496451655
C2,controlled_nl,pseudocode,is_subset,set_relation,-0.03584521408804342,0.0024471904166663005,-0.01064141992528067
C2,controlled_nl,pseudocode,keep_letters,string_filter,0.13013389548939902,0.13257887062246437,0.18363449813860594
C2,controlled_nl,pseudocode,lcm_list,lcm_family,0.03081497029440078,0.032585010004890114,-0.0019452793024399284
C2,controlled_nl,pseudocode,lcm_two,lcm_family,0.10646891973961103,0.11302823454248462,0.08987557615325209
C2,controlled_nl,pseudocode,least_frequent,mode_selection,-0.023644596553858532,-0.0363627241134552,-0.04170973367488984
C2,controlled_nl,pseudocode,linear_first_index,linear_search,-0.044294146543842616,-0.04204725002031612,-0.12116056471827874
C2,controlled_nl,pseudocode,linear_last_index,linear_search,-0.0545397716270547,-0.06257123926797226,-0.00236265835556998
C2,controlled_nl,pseudocode,list_divisors,divisors,0.13917795699280539,0.17054773038427856,0.16285556621698133
C2,controlled_nl,pseudocode,list_palindrome,palindrome_test,0.024717918281897344,0.026616917750435343,0.0032282813919847775
C2,controlled_nl,pseudocode,main_diagonal_sum,diagonal_aggregate,0.09381115682236785,0.0953556581289351,0.06450610576999766
C2,controlled_nl,pseudocode,matrix_column_sums,matrix_aggregate,0.1306958615661713,0.13816965740624282,0.1636559485913398
C2,controlled_nl,pseudocode,matrix_contains,matrix_search,-0.05731227168810554,-0.061916407009795726,-0.13835657284408737
C2,controlled_nl,pseudocode,matrix_find_position,matrix_search,-0.023508253605562524,-0.01534609276537885,-0.04802961028752306
C2,controlled_nl,pseudocode,matrix_row_sums,matrix_aggregate,0.08669927062318672,0.09356803234635747,0.062039577272969326
C2,controlled_nl,pseudocode,merge_sorted_ascending,merge_sorted,0.09291740048727495,0.10551623553892783,0.15741122821062692
C2,controlled_nl,pseudocode,merge_sorted_descending,merge_sorted,0.08096476264744937,0.08885839615489824,0.13787748903094163
C2,controlled_nl,pseudocode,minmax_normalize,bounded_numeric_transform,0.08449144680089171,0.10980542181140279,0.03676420987087148
C2,controlled_nl,pseudocode,most_frequent,mode_selection,-0.022715048986376052,-0.035428111263950735,-0.054919403427430624
C2,controlled_nl,pseudocode,moving_average_three,sliding_window,0.07095618197938347,0.09154573378186004,0.09244641215675642
C2,controlled_nl,pseudocode,numeric_palindrome,numeric_reverse,0.04340400919948753,0.04420163428989157,0.07211343765612377
C2,controlled_nl,pseudocode,ordered_intersection,ordered_intersection,0.018927157068096556,0.04982680496384306,0.07138204206812249
C2,controlled_nl,pseudocode,ordered_unique_intersection,ordered_intersection,0.040061509309084475,0.06712944697840229,0.09807350401862547
C2,controlled_nl,pseudocode,partition_by_sign,partition,-0.04427239180782855,-0.07732227084831705,-0.1051441706814778
C2,controlled_nl,pseudocode,partition_by_threshold,partition,0.03678079612069851,0.05202361822961338,-0.005077605182973344
C2,controlled_nl,pseudocode,product_one_to_n,factorial_product,0.19885758145445004,0.21823519405925512,0.32226102632814146
C2,controlled_nl,pseudocode,remove_digits,string_filter,0.12306106737006645,0.12113015784062159,0.16171667856027927
C2,controlled_nl,pseudocode,reverse_integer,numeric_reverse,-0.0012276997006463453,-0.0013623590176672362,-0.006720950508475015
C2,controlled_nl,pseudocode,reverse_list,reverse_sequence,0.09050063652403861,0.09330315793877436,0.1076376673693139
C2,controlled_nl,pseudocode,reverse_string,reverse_sequence,0.08332916472387564,0.07889209223800808,0.1512622013116197
C2,controlled_nl,pseudocode,rotate_left_one,rotation,0.02894419691018657,0.02887190412936791,0.04060567501816281
C2,controlled_nl,pseudocode,rotate_matrix_clockwise,matrix_transform,0.1647716350328396,0.19939377609778053,0.15409353197162712
C2,controlled_nl,pseudocode,rotate_right_one,rotation,0.1588354799553301,0.17363956269418834,0.10283209184483788
C2,controlled_nl,pseudocode,running_product,cumulative_scan,0.1651505923003781,0.19448042420858574,0.16165536656695806
C2,controlled_nl,pseudocode,running_sum,cumulative_scan,0.12368142646958624,0.12545119910649394,0.1173531005261289
C2,controlled_nl,pseudocode,scan_max,scan_extremum,0.09305961536890439,0.09778268253077038,0.08926615124853898
C2,controlled_nl,pseudocode,scan_min,scan_extremum,0.07029203340801884,0.07508848033836929,0.07407598512372715
C2,controlled_nl,pseudocode,selection_sort_ascending,selection_sort,0.06923341716804016,0.0806534679475524,0.023408538060334272
C2,controlled_nl,pseudocode,selection_sort_descending,selection_sort,0.0672741341162687,0.07323588194763797,0.020679645365439425
C2,controlled_nl,pseudocode,square_values,element_transform,0.15311819527482262,0.1725435420917658,0.170760239031224
C2,controlled_nl,pseudocode,string_palindrome,palindrome_test,0.05791780240482983,0.058824894657041715,0.04709856497661857
C2,controlled_nl,pseudocode,sum_negative,sign_sum,0.19504890410035203,0.20492017331464646,0.2064986963241861
C2,controlled_nl,pseudocode,sum_positive,sign_sum,0.17677078613556613,0.18235421862595635,0.1833964797614741
C2,controlled_nl,pseudocode,transpose_matrix,matrix_transform,0.05389038713840483,0.05840249931277114,0.0011003363070408723
C2,controlled_nl,pseudocode,window_sum_three,sliding_window,0.09958718315377035,0.10837896289614302,0.14804037581088636
C3,pseudocode,python_canonical,absolute_values,element_transform,0.20763868984085185,0.20991705100149402,0.007283801228334108
C3,pseudocode,python_canonical,adjacent_differences,adjacent_transform,0.18210959840123447,0.19827089222297048,-0.0005139021052019133
C3,pseudocode,python_canonical,adjacent_sums,adjacent_transform,0.1573010787815982,0.1602829779745452,-0.07405809172212424
C3,pseudocode,python_canonical,anti_diagonal_sum,diagonal_aggregate,0.19464024762220572,0.2046884892797774,0.1398662782633654
C3,pseudocode,python_canonical,are_disjoint,set_relation,0.3867767788425306,0.4434636388446514,0.26818870188383603
C3,pseudocode,python_canonical,binary_search_exact,binary_search,0.11171544245552287,0.1267897707828922,0.07936787819112018
C3,pseudocode,python_canonical,binary_search_insertion,binary_search,0.11336801164371638,0.12657819519309096,-0.002871655497469705
C3,pseudocode,python_canonical,binary_to_integer,base_conversion,0.04300060396054578,0.04484187968299466,-0.08958273544025064
C3,pseudocode,python_canonical,bubble_sort_ascending,bubble_sort,0.13159231521431408,0.1369900142872049,0.11064500248709294
C3,pseudocode,python_canonical,bubble_sort_descending,bubble_sort,0.1370696420119002,0.14313762561031257,0.12504159598413706
C3,pseudocode,python_canonical,chunks_fixed_size,chunking,0.16686780229928141,0.18315626543546093,-0.05065934447555559
C3,pseudocode,python_canonical,chunks_pairs,chunking,0.2250370917518611,0.2609192678742324,-0.12235317530718881
C3,pseudocode,python_canonical,clamp_values,bounded_numeric_transform,0.1457148467815867,0.17963551420801405,0.03990058281492742
C3,pseudocode,python_canonical,contains_target,membership_test,0.19358000448795795,0.19937138657963968,0.1470763139229586
C3,pseudocode,python_canonical,contains_zero,membership_test,0.12079220459184489,0.12151265107625728,0.03561669332591841
C3,pseudocode,python_canonical,count_above,threshold_count,0.12642298341471797,0.13928282383913346,0.057362350738206
C3,pseudocode,python_canonical,count_below,threshold_count,0.1319228972011794,0.14163902450136082,0.058582776353032495
C3,pseudocode,python_canonical,count_character,char_count,0.22225547501613735,0.23986518527462147,0.11955605591550486
C3,pseudocode,python_canonical,count_digits,digit_count,0.02747904148601471,0.03471734463096429,-0.03810053645641168
C3,pseudocode,python_canonical,count_divisors,divisors,0.257655718931895,0.26719892850705873,0.1085182911357963
C3,pseudocode,python_canonical,count_equal_neighbors,adjacent_analysis,0.13825911285962075,0.14673501849135492,0.10574249775638397
C3,pseudocode,python_canonical,count_even,parity_count,0.12686436961051525,0.12942845870443834,0.0032860346027297482
C3,pseudocode,python_canonical,count_even_digits,digit_count,0.11908693740668659,0.12151427135418298,0.05180263517305919
C3,pseudocode,python_canonical,count_increases,adjacent_analysis,0.06510178845872935,0.05882563167687968,-0.026491952343306785
C3,pseudocode,python_canonical,count_odd,parity_count,0.0920289934524737,0.0936021771278282,0.0021319035238262507
C3,pseudocode,python_canonical,count_primes_up_to,primality,0.11822979995230778,0.12318165931059699,0.07594768399893137
C3,pseudocode,python_canonical,count_unique_words,word_count,0.3623326205348294,0.4009690184304584,0.258226710122795
C3,pseudocode,python_canonical,count_vowels,char_count,0.13183649666635097,0.1412214054538016,0.009662337921859138
C3,pseudocode,python_canonical,count_words,word_count,0.3546906225320223,0.3726512187403084,0.23351276906140384
C3,pseudocode,python_canonical,dedupe_first,deduplication,0.1971405826270545,0.20614337152340637,0.0633328650320622
C3,pseudocode,python_canonical,dedupe_last,deduplication,0.1847353486227944,0.1855655453739517,0.024541613358714742
C3,pseudocode,python_canonical,digit_product,digit_aggregate,0.08118165597861814,0.08480678176236456,0.004420710427339519
C3,pseudocode,python_canonical,digit_sum,digit_aggregate,0.010101668534165498,0.0099566508600097,-0.1616940322929723
C3,pseudocode,python_canonical,factorial_iterative,factorial_product,0.22120388936779511,0.2364518856462346,0.12281241123170022
C3,pseudocode,python_canonical,fibonacci_first_n,fibonacci,0.18728502456368576,0.22205635290563724,0.09135331966927479
C3,pseudocode,python_canonical,fibonacci_nth,fibonacci,0.23692957269315099,0.29579819988334166,0.17708011320705236
C3,pseudocode,python_canonical,filter_mapping_by_value,dictionary_transform,0.39828594842906917,0.4383109715072313,0.12414286223410415
C3,pseudocode,python_canonical,filter_negative,sign_filter,0.18160611399842427,0.193163861638734,-0.024360909047040302
C3,pseudocode,python_canonical,filter_nonnegative,sign_filter,0.1507025351480739,0.15307123143293644,-0.04728414449647084
C3,pseudocode,python_canonical,first_even_index,first_match_index,0.23720423036771832,0.2439361033149861,0.16629705999209038
C3,pseudocode,python_canonical,first_negative_index,first_match_index,0.22918300925747268,0.2410482970293969,0.18634136672568472
C3,pseudocode,python_canonical,flatten_lists,flatten_one_level,0.20172331312105493,0.20241874064776103,-0.0033339577643750062
C3,pseudocode,python_canonical,flatten_pairs,flatten_one_level,0.2931341956466086,0.328449623794394,-0.028777016383333798
